filename,band_id,x_center,width,band_rate,symmetry,log_norm,std_l,energy,label
195.bmp,1,35,9,0.45,0.0785411447286606,0.0582985952496529,5.54830121994019,30.5916275643547,0
195.bmp,2,53,11,0.611111111111111,0.00871884170919657,0.0179769471287727,1.48965907096863,49.2866042689872,0
196.bmp,0,10,9,0.473684210526316,0.00621936284005642,0.0324227325618267,3.48377299308777,119.95704731334,0
196.bmp,1,29,8,0.41025641025641,0.0164606682956219,0.0314548537135124,4.13610410690308,60.0553229593886,0
196.bmp,2,49,9,0.418604651162791,0.0169768314808607,0.152523905038834,3.579430103302,72.3398313390659,0
196.bmp,3,72,10,0.434782608695652,0.0514911524951458,0.0829981788992882,8.51948928833008,30.9863545581076,0
197.bmp,0,22,14,0.5,0.0161599665880203,0.0216942857950926,3.86371159553528,9.8639077566707,0
197.bmp,1,50,9,0.4,0.0152248069643974,0.0478656366467476,3.69920206069946,41.7159911837659,0
197.bmp,2,67,10,0.588235294117647,0.036649014800787,0.0295350234955549,2.90965008735657,65.9476738477182,0
197.bmp,3,84,10,0.588235294117647,0.0287047028541565,0.0387010164558888,3.70903921127319,62.198425410853,0
198.bmp,0,20,8,0.266666666666667,0.0315605849027634,0.063652791082859,8.6451473236084,10.8768348452837,0
198.bmp,1,50,9,0.391304347826087,0.082954503595829,0.101624757051468,8.35953617095947,45.2906544552586,0
198.bmp,2,66,10,0.625,0.00449844636023045,0.0238187145441771,2.81134128570557,62.9392059485037,0
199.bmp,0,19,12,0.705882352941177,0.00831058342009783,0.0285263080149889,2.56488180160522,40.9084035577275,0
199.bmp,1,36,9,0.545454545454545,0.0255235340446234,0.0372468791902065,2.55954384803772,79.8311878872147,0
199.bmp,2,52,8,0.380952380952381,0.0121351853013039,0.0577899254858494,3.72031545639038,74.4313568325239,0
199.bmp,3,78,10,0.384615384615385,0.00516955647617579,0.0463867969810963,3.21024346351624,35.9921211791567,0
200.bmp,0,18,11,0.611111111111111,0.0231118220835924,0.0434950068593025,3.67672944068909,30.9253788220376,0
200.bmp,1,36,9,0.5,0.0110495146363974,0.0583602711558342,3.26209378242493,56.0286702568336,0
200.bmp,2,54,9,0.4,0.0303539372980595,0.07680444419384,4.22052907943726,52.4719666023352,0
200.bmp,3,81,12,0.444444444444444,0.0115958033129573,0.0440109893679619,2.83967614173889,29.1002617129275,0
201.bmp,0,13,7,0.25,0.00617702910676599,0.0320091843605042,3.23324131965637,9.03639870333847,0
201.bmp,1,41,11,0.478260869565217,0.00444131810218096,0.011951238848269,1.65253138542175,67.954998576504,0
201.bmp,2,59,8,0.457142857142857,0.0583928376436234,0.0841537788510323,2.74065899848938,70.7373501405455,0
201.bmp,3,76,8,0.470588235294118,0.0453271977603436,0.0910187661647797,8.84875965118408,69.3782655952521,0
202.bmp,0,13,11,0.578947368421053,0.00353461434133351,0.00481755984947085,0.973397076129913,17.3380324490003,0
202.bmp,1,32,9,0.45,0.0675099715590477,0.0719718858599663,5.61149978637695,56.6966927717494,0
202.bmp,2,53,11,0.594594594594595,0.0915487110614777,0.0815639197826386,8.98671913146973,80.4492075166475,0
202.bmp,3,69,7,0.4375,0.0143740177154541,0.120584845542908,8.99150276184082,33.4847643541971,0
203.bmp,0,12,12,0.413793103448276,0.0313590243458748,0.0319344960153103,4.00212812423706,8.60847291922373,0
203.bmp,1,41,9,0.382978723404255,0.00928658898919821,0.0303301494568586,4.18324518203735,11.5534111072011,0
203.bmp,2,59,12,0.615384615384615,0.00527298403903842,0.00688748201355338,0.674717664718628,105.963498725367,0
203.bmp,3,80,12,0.571428571428571,0.00440965453162789,0.00714353332296014,1.28266441822052,63.1580603605073,0
204.bmp,0,15,8,0.380952380952381,0.0162419397383928,0.0419658087193966,4.11018753051758,31.1659297143087,0
204.bmp,1,36,9,0.461538461538462,0.029043473303318,0.0382331311702728,4.84042119979858,39.7565839805659,0
204.bmp,2,54,11,0.594594594594595,0.019238730892539,0.028730895370245,3.43131232261658,58.8870151019112,0
204.bmp,3,73,7,0.368421052631579,0.0162493139505386,0.0454900525510311,5.88247442245483,7.0162417501842,0
205.bmp,0,9,10,0.294117647058824,0.0087619861587882,0.0284103211015463,3.24623656272888,9.49681499351133,0
205.bmp,1,43,9,0.36734693877551,0.0273031983524561,0.0337574630975723,3.22176241874695,35.0010009388832,0
205.bmp,2,58,9,0.620689655172414,0.0956327468156815,0.0712858885526657,6.59205341339111,71.4979969287172,0
205.bmp,3,72,11,0.785714285714286,0.0296231843531132,0.0258950497955084,2.44757843017578,11.7201664693468,0
206.bmp,0,11,13,0.342105263157895,0.00343851512297988,0.00801148638129234,1.50375843048096,12.0669477578119,0
206.bmp,1,49,9,0.346153846153846,0.112026549875736,0.106454834342003,8.17972373962402,42.7556265522993,0
206.bmp,2,63,10,0.740740740740741,0.0551087744534016,0.0521682351827621,4.70065784454346,69.1006091225407,0
206.bmp,3,76,7,0.538461538461538,0.0326855108141899,0.0283629782497883,3.36142039299011,7.0459925465903,0
207.bmp,0,10,11,0.523809523809524,0.00853059161454439,0.0157399885356426,2.38304495811462,12.4364647843863,0
207.bmp,1,31,11,0.536585365853659,0.0768921077251434,0.10500767827034,4.71209955215454,41.4324114384046,0
207.bmp,2,51,11,0.55,0.0149904582649469,0.0263499971479177,1.35366332530975,66.6016014893228,0
207.bmp,3,71,12,0.6,0.0368266403675079,0.0645269826054573,5.71416282653809,14.2481093672137,0
208.bmp,0,19,11,0.366666666666667,0.00730750756338239,0.0360636785626411,6.77053880691528,18.1806673540922,0
208.bmp,1,49,10,0.425531914893617,0.0327137224376202,0.0373052172362804,3.75551605224609,43.2574918457078,0
208.bmp,2,66,10,0.588235294117647,0.00678646052256227,0.016695586964488,1.97746956348419,71.0726761039352,0
209.bmp,0,14,14,0.5,0.0016034496948123,0.0294641349464655,4.04650115966797,6.92784805588114,0
209.bmp,1,42,11,0.478260869565217,0.00189304689411074,0.0362513437867165,4.83112621307373,11.8967503891189,0
209.bmp,2,60,12,0.615384615384615,0.00878390576690435,0.0180087871849537,1.84596312046051,93.169831855439,0
209.bmp,3,81,11,0.523809523809524,0.0112490830942988,0.0126543082296848,2.21406054496765,55.2761215909048,0
210.bmp,0,16,11,0.647058823529412,0.000149590996443294,0.00976341962814331,1.83179807662964,82.2390987251864,0
210.bmp,1,33,8,0.4,0.0235030241310596,0.037474125623703,5.1921648979187,54.2816482364819,0
210.bmp,2,56,10,0.444444444444444,0.00378940138034523,0.0171089209616184,1.94027554988861,78.6343436476955,0
210.bmp,3,78,10,0.454545454545455,0.0647247731685638,0.0648736283183098,8.37921047210693,33.3132203733325,0
211.bmp,0,15,11,0.423076923076923,0.00868268590420485,0.0445353500545025,2.6084189414978,28.999339841947,0
211.bmp,1,41,11,0.511627906976744,0.0136585114523768,0.0219094473868608,1.35483336448669,59.9789962303683,0
211.bmp,2,58,10,0.526315789473684,0.002716732211411,0.026824938133359,3.62122511863709,19.217905272284,0
211.bmp,3,79,10,0.476190476190476,0.0138336597010493,0.0268374215811491,1.76528799533844,89.4124042599898,0
212.bmp,0,19,10,0.625,0.00275387847796083,0.0118136843666434,1.36067640781403,48.6526738646526,0
212.bmp,1,35,9,0.545454545454545,0.0294177364557982,0.0466379821300507,3.90819382667542,96.7828267334874,0
212.bmp,2,52,8,0.347826086956522,0.00930114556103945,0.0350641570985317,2.99093198776245,93.327907818363,0
212.bmp,3,81,11,0.379310344827586,0.0665522515773773,0.0970006734132767,9.1358814239502,35.6653736025283,0
213.bmp,0,14,10,0.588235294117647,0.00886896066367626,0.0372153744101524,2.4183235168457,44.6319173216291,0
213.bmp,1,31,11,0.594594594594595,0.0021984982304275,0.0198479667305946,2.60057187080383,47.7415352933297,0
213.bmp,2,51,8,0.363636363636364,0.0111030796542764,0.0637483894824982,3.78081822395325,40.927597621156,0
213.bmp,3,75,10,0.416666666666667,0.0096547631546855,0.0283907596021891,3.04602003097534,9.68758936917505,0
214.bmp,0,6,6,0.4,0.00607021898031235,0.00741203222423792,0.92886483669281,6.21006892295123,1
214.bmp,1,21,11,0.594594594594595,0.000580021471250802,0.0117913307622075,1.09048426151276,71.1117023559402,0
214.bmp,2,43,9,0.473684210526316,0.00395568599924445,0.0104805575683713,1.11239874362946,65.3688248541091,0
214.bmp,3,59,10,0.540540540540541,0.000550090044271201,0.00944939069449902,1.380744099617,73.0787639500626,0
214.bmp,4,80,9,0.428571428571429,0.0175666455179453,0.0490931756794453,5.40357637405396,24.2819781202799,0
215.bmp,0,11,10,0.416666666666667,0.0096322949975729,0.0531247742474079,4.0777153968811,20.3975442332433,0
215.bmp,1,35,11,0.523809523809524,0.000352863484295085,0.031291339546442,2.3062903881073,67.7673466775868,0
215.bmp,2,53,11,0.578947368421053,0.00252511724829674,0.0223963037133217,2.54868650436401,25.697903053783,0
215.bmp,3,73,10,0.5,0.00223667500540614,0.0243094153702259,1.58901429176331,97.0811921601078,0
216.bmp,0,16,9,0.391304347826087,0.0267088618129492,0.0571828261017799,3.54755783081055,15.2316367325268,0
216.bmp,1,39,10,0.487804878048781,0.0180075690150261,0.0385855734348297,2.72737812995911,52.4109035192482,0
216.bmp,2,57,11,0.578947368421053,0.001161944353953,0.112784273922443,2.01478171348572,47.8199982093529,0
216.bmp,3,77,12,0.6,0.0249671041965485,0.0294914115220308,1.04897439479828,41.7062455684604,0
217.bmp,0,14,10,0.5,0.0172781143337488,0.0604365393519402,5.3394079208374,101.728463552443,0
217.bmp,1,34,10,0.487804878048781,0.0107499714940786,0.0446195267140865,4.87120866775513,54.8373413121209,0
217.bmp,2,55,9,0.4,0.333581387996674,0.216161981225014,5.48076963424683,75.2958331727082,0
217.bmp,3,79,10,0.416666666666667,0.0049896165728569,0.0590164214372635,7.72695350646973,6.83333652061151,0
218.bmp,0,13,9,0.428571428571429,0.130620509386063,0.110454097390175,6.70489120483398,38.0907943482413,0
218.bmp,1,34,10,0.5,0.0110304011031985,0.0394610539078712,2.62580847740173,27.7002167311606,0
218.bmp,2,53,11,0.564102564102564,0.00366058386862278,0.0110875442624092,0.978856384754181,45.2614906979918,0
218.bmp,3,73,10,0.5,0.00195036886725575,0.00671744719147682,0.610517501831055,5.57800811242439,1
219.bmp,0,17,8,0.4,0.0104163493961096,0.0393085852265358,3.17742109298706,18.3066875542698,0
219.bmp,1,37,11,0.578947368421053,0.00229285098612309,0.0263385437428951,3.58882927894592,49.2408799166201,0
219.bmp,2,55,10,0.487804878048781,0.0457136780023575,0.0858857110142708,3.35088992118835,59.5826147039068,0
219.bmp,3,78,12,0.521739130434783,0.0161702986806631,0.0650681480765343,5.12404584884644,51.8098575623213,0
220.bmp,0,13,9,0.5625,0.0117704374715686,0.0418966263532639,2.95414996147156,86.8395939843461,0
220.bmp,1,29,10,0.588235294117647,0.00479864748194814,0.0250461529940367,2.65540313720703,42.5050426588527,0
220.bmp,2,47,11,0.423076923076923,0.0216758344322443,0.0220378749072552,1.14944779872894,53.316356883923,0
220.bmp,3,81,12,0.352941176470588,0.0497192181646824,0.044705230742693,4.34252786636353,27.5639140775326,0
221.bmp,0,15,9,0.321428571428571,0.00182896328624338,0.0337053500115871,2.83583688735962,10.45176672506,0
221.bmp,1,43,11,0.488888888888889,0.00427073007449508,0.0182671099901199,2.02223014831543,49.9486777407488,0
221.bmp,2,60,9,0.514285714285714,0.172493830323219,0.168004035949707,6.7322154045105,51.7704960862765,0
221.bmp,3,78,8,0.444444444444444,0.0504687167704105,0.041427131742239,3.64871072769165,60.5447004075422,0
222.bmp,0,21,9,0.409090909090909,0.00837806984782219,0.0217379312962294,2.28810572624207,59.846037566266,0
222.bmp,1,43,9,0.461538461538462,0.0112129272893071,0.014011500403285,1.46834743022919,54.942946316011,0
222.bmp,2,60,9,0.486486486486487,0.00433565815910697,0.0103998705744743,1.42703902721405,56.5999280939448,0
222.bmp,3,80,7,0.35,0.0143007505685091,0.0429676249623299,4.20258140563965,9.63646778661624,0
223.bmp,0,18,9,0.321428571428571,0.0221725273877382,0.0461322814226151,6.15333843231201,19.4201333597581,0
223.bmp,1,46,11,0.5,0.00661822548136115,0.0146393217146397,2.71087050437927,64.020824934836,0
223.bmp,2,62,11,0.647058823529412,0.0523649677634239,0.0867149233818054,6.06148767471314,51.9066436841544,0
223.bmp,3,80,9,0.5,0.00099615880753845,0.0240931510925293,2.67109251022339,73.946127110723,0
224.bmp,0,12,10,0.588235294117647,0.00671765673905611,0.0364254750311375,2.64604377746582,51.4690308191504,0
224.bmp,1,29,10,0.540540540540541,0.0122588444501162,0.0435406751930714,6.18102216720581,54.8230809113723,0
224.bmp,2,49,9,0.409090909090909,0.0309027135372162,0.0435726121068001,4.3872504234314,39.4567984825319,0
224.bmp,3,73,8,0.333333333333333,0.017376821488142,0.0409297086298466,4.54662084579468,14.6631224403062,0
225.bmp,0,15,11,0.55,0.00214966107159853,0.0109581863507628,2.06966543197632,58.5559679692988,0
225.bmp,1,35,8,0.41025641025641,0.00638424605131149,0.0168648716062307,3.55381011962891,46.726733754367,0
225.bmp,2,54,9,0.418604651162791,0.003097033360973,0.0226314701139927,4.96863126754761,50.3775275683838,0
225.bmp,3,78,12,0.5,0.023548835888505,0.0226362068206072,3.18765568733215,27.3348420670239,0
226.bmp,0,19,12,0.4,0.00922688562422991,0.0484003722667694,6.57241106033325,12.3701588790634,0
226.bmp,1,49,10,0.425531914893617,0.0258812829852104,0.0543312430381775,4.95219421386719,37.1087524754299,0
226.bmp,2,66,11,0.647058823529412,0.0242768656462431,0.0270887967199087,3.28355765342712,56.6907036419021,0
227.bmp,0,10,9,0.473684210526316,0.049739558249712,0.0551605671644211,5.29680299758911,104.091286664986,0
227.bmp,1,29,9,0.473684210526316,0.0313674174249172,0.0448707714676857,5.09476661682129,41.6529977399529,0
227.bmp,2,48,10,0.465116279069767,0.251495808362961,0.234737768769264,6.1696891784668,54.1430329136146,0
227.bmp,3,72,10,0.416666666666667,0.00950993411242962,0.0466599948704243,3.52841854095459,25.2433565396914,0
228.bmp,0,42,12,0.6,0.00465288199484348,0.0102608036249876,1.36310076713562,42.6276168890156,0
228.bmp,1,62,9,0.45,0.112644150853157,0.127908512949944,4.5887508392334,53.7559040641395,0
228.bmp,2,82,10,0.5,0.0245850365608931,0.025054857134819,2.02894902229309,66.8581192965117,0
229.bmp,0,10,9,0.45,0.00159740599337965,0.0223262645304203,1.9395467042923,92.3133542196027,0
229.bmp,1,30,9,0.439024390243902,0.0148730603978038,0.0303237326443195,3.35205864906311,48.2174727089095,0
229.bmp,2,51,10,0.454545454545455,0.0756392925977707,0.0983285903930664,3.76294898986816,65.8962940448177,0
229.bmp,3,74,10,0.434782608695652,0.0100753977894783,0.0437413230538368,5.19912338256836,18.2033390528136,0
230.bmp,0,18,10,0.555555555555556,0.000997885130345821,0.0388222560286522,2.73451828956604,43.683532890977,0
230.bmp,1,36,9,0.529411764705882,0.0214702878147364,0.0368854999542236,2.19973635673523,73.7088578929201,0
230.bmp,2,52,8,0.363636363636364,0.0093499980866909,0.0616837367415428,3.50424766540527,70.3242217163671,0
230.bmp,3,80,11,0.392857142857143,0.0569592118263245,0.0553313866257668,4.2367148399353,32.0347298789921,0
231.bmp,0,13,10,0.344827586206897,0.0105063579976559,0.0331866778433323,4.34761047363281,10.4600556382526,0
231.bmp,1,42,9,0.4,0.0712391212582588,0.0577659904956818,5.68743991851807,36.5685244685718,0
231.bmp,2,58,9,0.514285714285714,0.0189702678471804,0.0254898890852928,2.08060884475708,48.7453459023438,0
231.bmp,3,77,9,0.473684210526316,0.0526993423700333,0.0395810604095459,4.26413822174072,54.1884972213824,0
232.bmp,0,19,8,0.285714285714286,0.00897364225238562,0.0434981696307659,5.36466407775879,13.8372299644389,0
232.bmp,1,47,10,0.444444444444444,0.00184908951632679,0.0091040600091219,1.56351852416992,62.2544668385051,0
232.bmp,2,64,10,0.571428571428571,0.0211325697600842,0.0566943399608135,3.47226452827454,55.5611157944551,0
232.bmp,3,82,8,0.444444444444444,0.000788442383054644,0.0213276520371437,2.47756242752075,69.360917854652,0
233.bmp,0,19,8,0.285714285714286,0.0116940950974822,0.0424007922410965,5.71513652801514,10.7136485269635,0
233.bmp,1,47,11,0.478260869565217,0.00344837992452085,0.00652460381388664,1.20489227771759,64.3524867658245,0
233.bmp,2,65,9,0.514285714285714,0.0327996350824833,0.054109551012516,2.71687340736389,57.3024066526382,0
233.bmp,3,82,9,0.529411764705882,0.0341192372143269,0.0312502905726433,3.47982358932495,71.4026986073377,0
234.bmp,0,12,9,0.5625,0.035282664000988,0.0335190333425999,2.26955771446228,90.2888733027449,0
234.bmp,1,28,10,0.606060606060606,0.00365120568312705,0.021955793723464,2.20844459533691,45.4970798212778,0
234.bmp,2,45,12,0.489795918367347,0.0161223039031029,0.0213131085038185,0.702582240104675,46.7719798134191,0
234.bmp,3,77,12,0.375,0.00796428509056568,0.0382118560373783,3.09985017776489,23.5457545626678,0
235.bmp,0,14,13,0.5,0.000748364138416946,0.0178960096091032,2.02859306335449,6.63285034652511,0
235.bmp,1,40,9,0.382978723404255,0.00472581712529063,0.0140100084245205,2.11989068984985,4.95513175423007,0
235.bmp,2,61,12,0.571428571428571,0.0122372033074498,0.0164104588329792,1.88980543613434,101.029460085585,0
235.bmp,3,82,13,0.619047619047619,0.0194586236029863,0.0136169865727425,2.40940546989441,50.6202171919431,0
236.bmp,0,12,12,0.461538461538462,0.012244631536305,0.0392110720276833,4.33009815216064,11.6135646458287,0
236.bmp,1,38,12,0.533333333333333,0.00420497870072722,0.0190700180828571,4.73680257797241,56.4432409071805,0
236.bmp,2,57,9,0.473684210526316,0.0787046477198601,0.106021068990231,5.25507640838623,62.6537845819621,0
236.bmp,3,76,10,0.526315789473684,0.0448974557220936,0.0390696190297604,3.6936891078949,67.8548607304317,0
237.bmp,0,12,10,0.666666666666667,0.00414696987718344,0.0169221255928278,1.51047790050507,106.313539083074,0
237.bmp,1,27,10,0.606060606060606,0.0074627110734582,0.0145694548264146,1.84510445594788,56.9029970370218,0
237.bmp,2,45,12,0.5,0.0101440558210015,0.0134808076545596,1.22939503192902,58.2501366235591,0
237.bmp,3,75,12,0.4,0.0276111830025911,0.0276973098516464,3.40249085426331,32.9972823912299,0
238.bmp,0,15,11,0.423076923076923,0.0168555937707424,0.0501318648457527,3.6692750453949,20.1913643325883,0
238.bmp,1,41,12,0.533333333333333,0.00488338433206081,0.0370276980102062,2.74899029731751,66.2301425957085,0
238.bmp,2,60,10,0.487804878048781,0.00400487240403891,0.0194257833063602,2.20719385147095,19.4634055006174,0
238.bmp,3,82,11,0.5,9.74613212747499E-05,0.027959706261754,1.71171963214874,90.8859711842253,0
239.bmp,0,12,11,0.423076923076923,0.014640599489212,0.13506792485714,9.97777843475342,21.4545276947703,0
239.bmp,1,38,11,0.488888888888889,0.00237511121667922,0.0689891502261162,4.47634601593018,62.6639798259811,0
239.bmp,2,57,11,0.55,0.00385894579812884,0.0136705162003636,1.49813878536224,19.7350498320357,0
239.bmp,3,78,10,0.476190476190476,0.0144630232825875,0.0213046483695507,1.44666194915771,89.7518525285011,0
240.bmp,0,13,13,0.448275862068966,0.0303468350321054,0.0260492339730263,4.04357814788818,6.40487918444037,0
240.bmp,1,42,11,0.468085106382979,0.00342692760750651,0.0366057269275188,4.72945499420166,12.8501227295481,0
240.bmp,2,60,12,0.6,5.95412820985075E-05,0.0191191881895065,2.0186779499054,90.9300863638448,0
240.bmp,3,82,11,0.5,0.0136537263169885,0.0147267421707511,2.67051959037781,52.5368838994893,0
241.bmp,0,16,9,0.473684210526316,0.00225385511294007,0.0414340943098068,3.15211272239685,20.2214346360987,0
241.bmp,1,35,12,0.631578947368421,0.0104297064244747,0.0264550652354956,3.37231588363647,48.1803953093994,0
241.bmp,2,54,10,0.526315789473684,0.00863551814109087,0.0977220311760902,4.40786170959473,59.6845230845119,0
241.bmp,3,73,12,0.631578947368421,0.04092738032341,0.0506718270480633,4.58359861373901,41.7465499582676,0
242.bmp,0,9,12,0.571428571428571,0.00289133796468377,0.0137174921110272,2.52119088172913,11.5968413512915,0
242.bmp,1,30,9,0.439024390243902,0.048735722899437,0.078166276216507,4.56360292434692,38.6416084413037,0
242.bmp,2,50,10,0.5,0.0106532918289304,0.0326249673962593,2.27824759483337,76.9422528060748,0
242.bmp,3,70,11,0.55,0.0275539811700583,0.0489381700754166,5.91655492782593,11.3549637622932,0
243.bmp,0,8,9,0.473684210526316,0.0115582440048456,0.0356513075530529,2.43572115898132,89.4868617510327,0
243.bmp,1,27,9,0.45,0.0191009044647217,0.0550424121320248,4.25874090194702,32.6734012769725,0
243.bmp,2,48,9,0.4,0.0481064356863499,0.138276904821396,2.5944242477417,50.1395538693289,0
243.bmp,3,72,9,0.375,0.0453824996948242,0.0628858655691147,4.54891443252564,31.4232029333753,0
244.bmp,0,13,8,0.380952380952381,0.0102288471534848,0.0412328355014324,2.95495748519897,38.2423169347925,0
244.bmp,1,34,11,0.55,0.01056257635355,0.0134477466344833,1.33701145648956,42.6341835057011,0
244.bmp,2,53,11,0.564102564102564,0.00571114663034678,0.00999431312084198,0.953011393547058,59.0501651248717,0
244.bmp,3,73,10,0.5,0.00117491371929646,0.0237545557320118,2.13923835754395,14.8736951400496,0
245.bmp,0,11,13,0.52,0.0228594988584518,0.0220858287066221,2.44619369506836,10.1116215885737,0
245.bmp,1,36,9,0.4,0.00332947704009712,0.0133301904425025,1.48354351520538,37.2830512516526,0
245.bmp,2,56,10,0.526315789473684,0.00827284157276154,0.0150374006479979,1.79733049869537,39.4775981238442,0
245.bmp,3,74,13,0.722222222222222,0.000269942247541621,0.00874642003327608,1.10082387924194,46.3114581308214,0
246.bmp,0,8,8,0.421052631578947,0.0214723385870457,0.0180936716496944,2.67921209335327,128.550539978002,0
246.bmp,1,27,8,0.421052631578947,0.000834911479614675,0.012564342468977,2.28348183631897,66.4466456309524,0
246.bmp,2,46,9,0.4,0.283767700195313,0.220614075660706,9.86831569671631,84.7581405707476,0
246.bmp,3,72,10,0.384615384615385,0.029529282823205,0.0346066504716873,5.72629547119141,16.6846372466892,0
247.bmp,0,14,12,0.444444444444444,0.0199591740965843,0.0520768947899342,5.61598300933838,24.3213189693501,0
247.bmp,1,41,11,0.478260869565217,0.0175539087504149,0.0273658335208893,1.62485408782959,73.1075094849934,0
247.bmp,2,60,10,0.5,0.00196427060291171,0.0178816001862288,3.033851146698,24.0195019280447,0
247.bmp,3,81,10,0.476190476190476,0.0184568017721176,0.0349487811326981,2.7932755947113,103.069405624815,0
248.bmp,0,11,10,0.32258064516129,0.017743356525898,0.0408209636807442,5.07518243789673,16.5474256855383,0
248.bmp,1,42,11,0.44,0.00284319184720516,0.0536494664847851,8.52883148193359,19.3071290167482,0
248.bmp,2,61,12,0.615384615384615,0.0273933820426464,0.0240088012069464,2.75098323822022,113.64405897191,0
248.bmp,3,81,12,0.6,0.0127152819186449,0.0099140452221036,1.96091032028198,58.1967363693491,0
249.bmp,0,12,10,0.625,0.027777997776866,0.0294711831957102,2.56558442115784,94.8091762332047,0
249.bmp,1,28,10,0.606060606060606,0.00770924147218466,0.0156141305342317,1.97476029396057,50.5931099566962,0
249.bmp,2,45,12,0.51063829787234,0.0122524853795767,0.0188346467912197,0.988534390926361,46.0562224258183,0
249.bmp,3,75,13,0.433333333333333,0.00661975983530283,0.0248264651745558,2.56293082237244,27.8493587252834,0
250.bmp,0,14,12,0.444444444444444,0.0280312187969685,0.0502499751746655,5.3957371711731,25.0785577350155,0
250.bmp,1,41,11,0.478260869565217,0.0136423707008362,0.0246821939945221,1.60211336612701,71.2906557311079,0
250.bmp,2,60,9,0.45,0.00386674189940095,0.0179097391664982,3.05115747451782,26.5885453823611,0
250.bmp,3,81,10,0.476190476190476,0.022454846650362,0.0472566746175289,2.45657658576965,96.9606772340889,0
251.bmp,0,13,14,0.482758620689655,0.0583656094968319,0.0551431588828564,8.49694061279297,8.53503063561726,0
251.bmp,1,42,9,0.382978723404255,0.147228851914406,0.125424295663834,10.9696245193481,40.6619509782117,0
251.bmp,2,60,10,0.555555555555556,0.000256793573498726,0.0166476517915726,1.6779670715332,60.1289369148282,0
251.bmp,3,78,10,0.555555555555556,0.00522671872749925,0.014298303052783,1.07212030887604,56.2397945424324,0
252.bmp,0,10,13,0.448275862068966,0.00423255423083901,0.030546460300684,4.17812824249268,15.4559606949532,0
252.bmp,1,39,12,0.461538461538462,0.00326642580330372,0.0113693280145526,1.90976738929749,94.8588816066552,0
252.bmp,2,62,12,0.545454545454545,0.00224540778435767,0.014274743385613,1.89571249485016,40.626083387494,0
252.bmp,3,83,13,0.619047619047619,0.00109581730794162,0.0102780200541019,1.28747701644897,62.360272497728,0
253.bmp,0,13,9,0.36,0.0550430715084076,0.0454192869365215,5.70120477676392,16.136428942649,0
253.bmp,1,38,10,0.444444444444444,0.00368785788305104,0.0142042748630047,2.1165406703949,46.6065266805895,0
253.bmp,2,58,10,0.526315789473684,7.13502522557974E-05,0.0124308476224542,2.28243589401245,56.9027242445387,0
253.bmp,3,76,13,0.722222222222222,0.00190779659897089,0.00872190482914448,1.68101334571838,60.6119165778785,0
254.bmp,0,11,11,0.423076923076923,0.0243331976234913,0.0464180186390877,6.53471326828003,10.9736953963025,0
254.bmp,1,37,9,0.391304347826087,0.00974796712398529,0.0156741999089718,2.0943968296051,47.36376438656,0
254.bmp,2,57,10,0.512820512820513,0.00701335305348039,0.0141720054671168,1.96279656887054,51.8940956315468,0
254.bmp,3,76,13,0.68421052631579,0.00127419189084321,0.0106203686445951,1.60449588298798,61.4654209088976,0
255.bmp,0,12,13,0.393939393939394,0.0338680073618889,0.0385882668197155,5.74488496780396,15.2825724817817,0
255.bmp,1,45,9,0.375,0.054181557148695,0.0435952320694923,4.45857858657837,53.8150329092082,0
255.bmp,2,60,10,0.714285714285714,0.0763364285230637,0.0585125796496868,6.04268169403076,69.5910462697461,0
255.bmp,3,73,8,0.615384615384615,0.0163073185831308,0.0182319339364767,1.84522759914398,13.7713811811679,0
256.bmp,0,18,10,0.476190476190476,0.012615978717804,0.0167208574712276,2.27883577346802,70.2378059479969,0
256.bmp,1,39,9,0.473684210526316,0.00195609498769045,0.0152995502576232,2.4080376625061,52.6677914501404,0
256.bmp,2,56,10,0.540540540540541,0.00807387940585613,0.0173310451209545,2.85558080673218,46.530797418377,0
256.bmp,3,76,9,0.45,0.0408466160297394,0.0755403935909271,7.38299179077148,34.4833251699043,0
257.bmp,0,8,9,0.428571428571429,0.00924542360007763,0.0412873290479183,1.91194212436676,28.3046249914655,0
257.bmp,1,29,13,0.541666666666667,0.00875377841293812,0.0269095171242952,2.11919713020325,20.6194776734613,0
257.bmp,2,56,13,0.65,0.0033620847389102,0.190148070454597,8.48475074768066,37.6239399490086,0
257.bmp,3,69,12,0.923076923076923,0.00243762321770191,0.0219063870608807,1.99425864219666,7.78894735341808,0
258.bmp,0,9,14,0.388888888888889,0.00689481152221561,0.0199797078967094,3.86761569976807,12.4377140693459,0
258.bmp,1,45,10,0.392156862745098,0.0453360676765442,0.0479195192456245,4.33903741836548,53.30289637631,0
258.bmp,2,60,10,0.714285714285714,0.0610411390662193,0.0590527728199959,6.39403629302979,69.2115566841552,0
258.bmp,3,73,8,0.615384615384615,0.0139801595360041,0.0215838421136141,2.16467189788818,12.0412008401815,0
259.bmp,0,5,9,0.36,0.0120953852310777,0.0346207693219185,1.98316538333893,30.7948269086883,0
259.bmp,1,30,15,0.652173913043478,0.000644397805444896,0.0193581953644753,2.38393306732178,15.2492107076617,0
259.bmp,2,51,13,0.634146341463415,0.0392466112971306,0.0445687994360924,0.838831782341003,47.8280803314259,0
259.bmp,3,71,9,0.45,0.000491953804157674,0.0165436640381813,1.67311930656433,7.3089562321574,0
